name	CD_7_long_frac	CD_7_short_frac	TD_31_long_frac	TD_31_short_frac	TD_92_long_frac	TD_92_short_frac	taxonomy_lvl
Anaerodiviridae	0.0	0.00024072892719153595	0.0	0.0	0.0	0.0	F
Casjensviridae	0.0	0.00024072892719153595	0.0	0.0	0.0	0.0008817587456203822	F
Drexlerviridae	0.0	0.000361093390787304	0.0	0.0	0.0	0.0	F
Demerecviridae	0.0	0.001083280172361912	0.0	0.001060486621961264	0.0	0.0006224179380849756	F
Schitoviridae	0.0	0.0012036446359576798	0.0	0.0	0.0	0.0002074726460283252	F
Ackermannviridae	0.0	0.001444373563149216	0.0	0.0001767477703268773	0.0	0.000518681615070813	F
Stanwilliamsviridae	0.0	0.002166560344723824	0.0	0.0004124114640960471	0.0	0.0002593408075354065	F
Autographiviridae	0.0	0.0031294760534899676	0.0	0.0013550662391727262	0.0	0.001037363230141626	F
Kyanoviridae	0.0	0.004333120689447648	0.0	0.0018263936267110656	0.0	0.0015041766837053576	F
Herelleviridae	0.0	0.006379316570575703	0.0	0.014080905702707893	0.0	0.003008353367410715	F
Straboviridae	0.0	0.007462596742937615	0.0	0.0013550662391727262	0.0	0.013381985668826975	F
Aliceevansviridae	0.006201550387596899	0.0024072892719153595	0.0236540826946731	0.025687342620839503	0.001438931737078393	0.008195169518118845	F
Peduoviridae	0.006201550387596899	0.0025276537355111276	0.0	0.0003534955406537546	0.0	0.009803082524838367	F
Intestiviridae	0.05581395348837209	0.07631106991971691	0.06623143154508469	0.01573055155909208	0.0417290203752734	0.0028008807213823904	F
Steigviridae	2.3007751937984495	0.0008425512451703758	0.0	0.0011194025454035563	0.0	0.0004149452920566504	F
Crevaviridae	2.796899224806202	0.0020461958811280557	0.0	0.00047132738753833954	0.0	5.18681615070813e-05	F
Suoliviridae	5.3023255813953485	0.11193895114406424	0.05676979846721544	0.006657499348979047	0.05036261079774375	0.019087483434605916	F
Candidatus_Prometheoarchaeaceae	0.0	0.001083280172361912	0.0	0.0011194025454035563	0.0	0.007313410772498464	F
Nanobdellaceae	0.0	0.000361093390787304	0.0	0.00011783184688458488	0.0	0.0	F
Candidatus_Micrarchaeaceae	0.0	0.0004814578543830719	0.0	0.0	0.0	0.0	F
Candidatus_Nanohalobiaceae	0.0	0.000722186781574608	0.0	0.0002945796172114622	0.0	0.0	F
Cuniculiplasmataceae	0.0	0.0004814578543830719	0.0	0.00011783184688458488	0.0	0.0003630771305495691	F
Thermoplasmataceae	0.0	0.0006018223179788399	0.0	5.891592344229244e-05	0.0	0.0020228582987761707	F
Ferroplasmaceae	0.0	0.000722186781574608	0.0	0.0008248229281920942	0.0	0.0009336269071274633	F
Picrophilaceae	0.0	0.0013240090995534479	0.0	0.00023566369376916977	0.0	0.0001556044845212439	F
Methanomassiliicoccaceae	0.0	0.007342232279341847	0.0	0.0013550662391727262	0.0	0.0022821991063115775	F
Methanomethylophilaceae	0.0	0.030572573753325068	0.0	0.004772189798825688	0.0	0.0009854950686345447	F
Conexivisphaeraceae	0.0	0.0016851024903407517	0.0	0.0004124114640960471	0.0	0.00046681345356373166	F
Candidatus_Nitrosocaldaceae	0.0	0.00024072892719153595	0.0	0.0001767477703268773	0.0	5.18681615070813e-05	F
Nitrososphaeraceae	0.0	0.002888747126298432	0.0	0.001472898086057311	0.0	0.003423298659467366	F
Nitrosopumilaceae	0.0	0.012758633141151407	0.0	0.00724665858340197	0.0	0.006846597318934732	F
Fervidicoccaceae	0.0	0.00012036446359576798	0.0	0.0003534955406537546	0.0	0.0001556044845212439	F
Thermofilaceae	0.0	0.003972027298660343	0.0	0.005420264956690905	0.0	0.001919121975762008	F
Thermoproteaceae	0.0	0.005777494252596864	0.0	0.001590729932941896	0.0	0.0021265946217903335	F
Desulfurococcaceae	0.0	0.0031294760534899676	0.0	0.001472898086057311	0.0	0.001037363230141626	F
Pyrodictiaceae	0.0	0.0034905694442772714	0.0	0.0008248229281920942	0.0	0.0007261542610991382	F
Sulfolobaceae	0.0	0.014203006704300624	0.0	0.00771798597094031	0.0	0.00918066458675339	F
Caldisphaeraceae	0.0	0.0	0.0	5.891592344229244e-05	0.0	0.0005705497765778944	F
Acidilobaceae	0.0	0.015767744731045606	0.0	0.0021798891673648203	0.0	0.0001037363230141626	F
Candidatus_Methanoliparaceae	0.0	0.0006018223179788399	0.0	5.891592344229244e-05	0.0	0.0001556044845212439	F
Archaeoglobaceae	0.0	0.007342232279341847	0.0	0.0037706191003067163	0.0	0.002852748882889471	F
Methanonatronarchaeaceae	0.0	0.009147699233278368	0.0	0.0007659070047498017	0.0	0.0018153856527478454	F
Thermococcaceae	0.0	0.07414450957499308	0.0	0.041300062333047005	0.0	0.017842647558435967	F
Methanopyraceae	0.0	0.0037312983714688076	0.0	0.0002945796172114622	0.0	0.0004149452920566504	F
Methanocaldococcaceae	0.0	0.011916081895981031	0.0	0.0035938713299798392	0.0	0.007832092387569278	F
Methanococcaceae	0.0	0.042007197794923026	0.0	0.016319710793515005	0.0	0.01431561257595444	F
Methanobacteriaceae	0.0	0.31559562354810367	0.0	0.03446581521374108	0.002877863474156786	0.055758273620112396	F
Methanotrichaceae	0.0	0.007101503352150312	0.0	0.006245087884882998	0.0	0.001037363230141626	F
Methanocellaceae	0.0	0.009629157087661438	0.0	0.004477610181614225	0.0	0.0207991327643396	F
Methanospirillaceae	0.0	0.011795717432385264	0.0	0.0058326764207869515	0.0	0.005394288796736455	F
Methanoregulaceae	0.0	0.025998724136685882	0.0	0.010958361760266395	0.0	0.010529236785937503	F
Methanocorpusculaceae	0.0	0.03382241427041081	0.0	0.008837388516343867	0.0	0.005342420635229374	F
Methanomicrobiaceae	0.0	0.09472683284986941	0.0	0.04801647760546834	0.0	0.042583760597313745	F
Methanosarcinaceae	0.0	0.382879358698138	0.0	0.0998624902346857	0.0	0.1342348019803264	F
Natronoarchaeaceae	0.0	0.003972027298660343	0.0	0.0020031413970379433	0.0	0.0016597811682266016	F
Halobacteriaceae	0.0	0.0214248745200467	0.0	0.007128826736517385	0.0	0.0038901121130310973	F
Halococcaceae	0.0	0.030572573753325068	0.0	0.0034760394830952537	0.0	0.0020228582987761707	F
Haladaptataceae	0.0	0.035748245687943096	0.0	0.010251370678958885	0.0	0.01597539374418104	F
Natrialbaceae	0.0	0.09123626340559214	0.0	0.035644133682586926	0.0	0.04984530320830513	F
Haloferacaceae	0.0	0.11061494204451078	0.0	0.032285926046376257	0.0	0.039575407229903034	F
Haloarculaceae	0.0	0.18572236732827	0.0	0.051374685241679006	0.0	0.061826848516440915	F
